Record Length,Analog:100000
Sample Interval,CH3:2.000000E-07
Vertical Units, CH3:V
Vertical Scale, CH3:+2.000000E-01
Vertical Offset, CH3:-2.000000E-01
Horizontal Units,s
Horizontal Scale,+2.000000E-03
Model Number,T3DSO2354A
Serial Number,T0101C22190207
Software Version,5.0.1.3.9R12
Source,CH3
Second,Value
-7.3890000000E-03,+8.333325E-03
-7.3888000000E-03,+1.000001E-02
-7.3886000000E-03,+8.333325E-03
-7.3884000000E-03,+0.000000E+00
-7.3882000000E-03,-3.333330E-03
-7.3880000000E-03,+1.666665E-03
-7.3878000000E-03,-8.333340E-03
-7.3876000000E-03,+1.000001E-02
-7.3874000000E-03,+1.666667E-02
-7.3872000000E-03,-6.666675E-03
-7.3870000000E-03,+1.833333E-02
-7.3868000000E-03,+4.999995E-03
-7.3866000000E-03,+6.666660E-03
-7.3864000000E-03,-3.333330E-03
-7.3862000000E-03,+6.666660E-03
-7.3860000000E-03,+8.333325E-03
-7.3858000000E-03,-1.666665E-03
-7.3856000000E-03,+1.000001E-02
-7.3854000000E-03,+1.000001E-02
-7.3852000000E-03,-1.166667E-02
-7.3850000000E-03,+6.666660E-03
-7.3848000000E-03,-6.666675E-03
-7.3846000000E-03,-1.666665E-03
-7.3844000000E-03,+1.666665E-03
-7.3842000000E-03,-4.999995E-03
-7.3840000000E-03,-3.333330E-03
-7.3838000000E-03,+0.000000E+00
-7.3836000000E-03,+1.000001E-02
-7.3834000000E-03,+6.666660E-03
-7.3832000000E-03,+1.666665E-03
-7.3830000000E-03,+6.666660E-03
-7.3828000000E-03,-1.333334E-02
-7.3826000000E-03,+3.333330E-03
-7.3824000000E-03,+1.666665E-03
-7.3822000000E-03,+8.333325E-03
-7.3820000000E-03,-1.333334E-02
-7.3818000000E-03,+6.666660E-03
-7.3816000000E-03,-6.666675E-03
-7.3814000000E-03,+1.500000E-02
-7.3812000000E-03,-6.666675E-03
-7.3810000000E-03,+0.000000E+00
-7.3808000000E-03,-6.666675E-03
-7.3806000000E-03,+1.666665E-03
-7.3804000000E-03,-3.333330E-03
-7.3802000000E-03,+8.333325E-03
-7.3800000000E-03,+8.333325E-03
-7.3798000000E-03,+4.999995E-03
-7.3796000000E-03,-6.666675E-03
-7.3794000000E-03,+4.999995E-03
-7.3792000000E-03,+1.666665E-03
-7.3790000000E-03,+1.666665E-03
-7.3788000000E-03,+0.000000E+00
-7.3786000000E-03,+8.333325E-03
-7.3784000000E-03,+2.000000E-02
-7.3782000000E-03,-1.666665E-03
-7.3780000000E-03,+0.000000E+00
-7.3778000000E-03,-3.333330E-03
-7.3776000000E-03,-4.999995E-03
-7.3774000000E-03,-1.666665E-03
-7.3772000000E-03,+6.666660E-03
-7.3770000000E-03,+0.000000E+00
-7.3768000000E-03,+1.833333E-02
-7.3766000000E-03,+1.500000E-02
-7.3764000000E-03,+4.999995E-03
-7.3762000000E-03,+6.666660E-03
-7.3760000000E-03,+1.333334E-02
-7.3758000000E-03,+8.333325E-03
-7.3756000000E-03,+6.666660E-03
-7.3754000000E-03,-3.333330E-03
-7.3752000000E-03,+0.000000E+00
-7.3750000000E-03,+8.333325E-03
-7.3748000000E-03,+6.666660E-03
-7.3746000000E-03,+6.666660E-03
-7.3744000000E-03,+6.666660E-03
-7.3742000000E-03,-4.999995E-03
-7.3740000000E-03,-3.333330E-03
-7.3738000000E-03,+1.166667E-02
-7.3736000000E-03,+1.500000E-02
-7.3734000000E-03,+3.333330E-03
-7.3732000000E-03,-1.666665E-03
-7.3730000000E-03,-1.000001E-02
-7.3728000000E-03,-3.333330E-03
-7.3726000000E-03,+1.166667E-02
-7.3724000000E-03,+1.000001E-02
-7.3722000000E-03,-1.666665E-03
-7.3720000000E-03,+1.833333E-02
-7.3718000000E-03,+6.666660E-03
-7.3716000000E-03,+1.666665E-03
-7.3714000000E-03,-6.666675E-03
-7.3712000000E-03,+6.666660E-03
-7.3710000000E-03,+0.000000E+00
-7.3708000000E-03,-1.166667E-02
-7.3706000000E-03,-8.333340E-03
-7.3704000000E-03,-1.666665E-03
-7.3702000000E-03,+4.999995E-03
-7.3700000000E-03,+1.666665E-03
-7.3698000000E-03,+1.000001E-02
-7.3696000000E-03,-6.666675E-03
-7.3694000000E-03,+8.333325E-03
-7.3692000000E-03,+4.999995E-03
-7.3690000000E-03,-1.666665E-03
-7.3688000000E-03,+1.666665E-03
-7.3686000000E-03,-3.333330E-03
-7.3684000000E-03,+6.666660E-03
-7.3682000000E-03,+0.000000E+00
-7.3680000000E-03,+1.666665E-03
-7.3678000000E-03,+1.666667E-02
-7.3676000000E-03,+3.333330E-03
-7.3674000000E-03,-3.333330E-03
-7.3672000000E-03,-6.666675E-03
-7.3670000000E-03,+8.333325E-03
-7.3668000000E-03,+4.999995E-03
-7.3666000000E-03,+1.666665E-03
-7.3664000000E-03,+4.999995E-03
-7.3662000000E-03,+8.333325E-03
-7.3660000000E-03,-1.166667E-02
-7.3658000000E-03,+3.333330E-03
-7.3656000000E-03,+1.500000E-02
-7.3654000000E-03,-3.333330E-03
-7.3652000000E-03,-1.166667E-02
-7.3650000000E-03,+3.333330E-03
-7.3648000000E-03,+6.666660E-03
-7.3646000000E-03,+1.666665E-03
-7.3644000000E-03,+8.333325E-03
-7.3642000000E-03,+6.666660E-03
-7.3640000000E-03,+2.166666E-02
-7.3638000000E-03,+1.666665E-03
-7.3636000000E-03,+1.000001E-02
-7.3634000000E-03,-1.666665E-03
-7.3632000000E-03,+4.999995E-03
-7.3630000000E-03,+3.333330E-03
-7.3628000000E-03,-1.666667E-02
-7.3626000000E-03,+0.000000E+00
-7.3624000000E-03,+1.666665E-03
-7.3622000000E-03,+1.333334E-02
-7.3620000000E-03,+1.000001E-02
-7.3618000000E-03,+3.333330E-03
-7.3616000000E-03,+1.833333E-02
-7.3614000000E-03,+0.000000E+00
-7.3612000000E-03,+0.000000E+00
-7.3610000000E-03,+1.666665E-03
-7.3608000000E-03,+4.999995E-03
-7.3606000000E-03,+6.666660E-03
-7.3604000000E-03,+1.333334E-02
-7.3602000000E-03,+1.666667E-02
-7.3600000000E-03,+1.500000E-02
-7.3598000000E-03,-1.666667E-02
-7.3596000000E-03,+1.166667E-02
-7.3594000000E-03,+0.000000E+00
-7.3592000000E-03,+4.999995E-03
-7.3590000000E-03,+0.000000E+00
-7.3588000000E-03,+3.333330E-03
-7.3586000000E-03,+1.833333E-02
-7.3584000000E-03,+3.333330E-03
-7.3582000000E-03,+0.000000E+00
-7.3580000000E-03,-6.666675E-03
-7.3578000000E-03,-1.666665E-03
-7.3576000000E-03,+0.000000E+00
-7.3574000000E-03,+1.666667E-02
-7.3572000000E-03,+1.666665E-03
-7.3570000000E-03,+1.333334E-02
-7.3568000000E-03,+6.666660E-03
-7.3566000000E-03,+2.166666E-02
-7.3564000000E-03,+4.999995E-03
-7.3562000000E-03,+8.333325E-03
-7.3560000000E-03,+6.666660E-03
-7.3558000000E-03,-1.666665E-03
-7.3556000000E-03,+4.999995E-03
-7.3554000000E-03,+8.333325E-03
-7.3552000000E-03,-8.333340E-03
-7.3550000000E-03,+6.666660E-03
-7.3548000000E-03,-1.000001E-02
-7.3546000000E-03,-8.333340E-03
-7.3544000000E-03,+8.333325E-03
-7.3542000000E-03,-8.333340E-03
-7.3540000000E-03,+4.999995E-03
-7.3538000000E-03,-8.333340E-03
-7.3536000000E-03,+1.666665E-03
-7.3534000000E-03,-1.000001E-02
-7.3532000000E-03,-6.666675E-03
-7.3530000000E-03,-6.666675E-03
-7.3528000000E-03,-1.666665E-03
-7.3526000000E-03,+3.333330E-03
-7.3524000000E-03,+0.000000E+00
-7.3522000000E-03,+6.666660E-03
-7.3520000000E-03,+0.000000E+00
-7.3518000000E-03,+6.666660E-03
-7.3516000000E-03,+1.666665E-03
-7.3514000000E-03,+1.666665E-03
-7.3512000000E-03,+1.666665E-03
-7.3510000000E-03,+4.999995E-03
-7.3508000000E-03,+6.666660E-03
-7.3506000000E-03,+8.333325E-03
-7.3504000000E-03,+0.000000E+00
-7.3502000000E-03,+4.999995E-03
-7.3500000000E-03,+8.333325E-03
-7.3498000000E-03,-6.666675E-03
-7.3496000000E-03,+3.333330E-03
-7.3494000000E-03,+1.666665E-03
-7.3492000000E-03,+1.333334E-02
-7.3490000000E-03,-1.666665E-03
-7.3488000000E-03,+8.333325E-03
-7.3486000000E-03,-3.333330E-03
-7.3484000000E-03,+6.666660E-03
-7.3482000000E-03,+3.333330E-03
-7.3480000000E-03,+1.666665E-03
-7.3478000000E-03,-1.666665E-03
-7.3476000000E-03,+1.666665E-03
-7.3474000000E-03,+8.333325E-03
-7.3472000000E-03,+1.666665E-03
-7.3470000000E-03,+3.333330E-03
-7.3468000000E-03,+1.166667E-02
-7.3466000000E-03,+6.666660E-03
-7.3464000000E-03,-3.333330E-03
-7.3462000000E-03,+1.166667E-02
-7.3460000000E-03,+1.666665E-03
-7.3458000000E-03,-3.333330E-03
-7.3456000000E-03,-4.999995E-03
-7.3454000000E-03,+1.500000E-02
-7.3452000000E-03,+0.000000E+00
-7.3450000000E-03,-3.333330E-03
-7.3448000000E-03,+8.333325E-03
-7.3446000000E-03,-1.166667E-02
-7.3444000000E-03,+1.000001E-02
-7.3442000000E-03,+6.666660E-03
-7.3440000000E-03,+1.666665E-03
-7.3438000000E-03,+6.666660E-03
-7.3436000000E-03,+8.333325E-03
-7.3434000000E-03,+3.333330E-03
-7.3432000000E-03,-1.666665E-03
-7.3430000000E-03,-1.666665E-03
-7.3428000000E-03,+0.000000E+00
-7.3426000000E-03,-8.333340E-03
-7.3424000000E-03,+1.166667E-02
-7.3422000000E-03,+1.666665E-03
-7.3420000000E-03,-1.166667E-02
-7.3418000000E-03,-1.166667E-02
-7.3416000000E-03,+6.666660E-03
-7.3414000000E-03,+4.999995E-03
-7.3412000000E-03,-3.333330E-03
-7.3410000000E-03,-1.666665E-03
-7.3408000000E-03,+1.166667E-02
-7.3406000000E-03,-3.333330E-03
-7.3404000000E-03,+1.166667E-02
-7.3402000000E-03,+3.333330E-03
-7.3400000000E-03,+0.000000E+00
-7.3398000000E-03,-1.666665E-03
-7.3396000000E-03,+4.999995E-03
-7.3394000000E-03,+1.000001E-02
-7.3392000000E-03,+8.333325E-03
-7.3390000000E-03,-6.666675E-03
-7.3388000000E-03,+1.166667E-02
-7.3386000000E-03,+0.000000E+00
-7.3384000000E-03,-3.333330E-03
-7.3382000000E-03,+8.333325E-03
-7.3380000000E-03,+1.166667E-02
-7.3378000000E-03,+1.000001E-02
-7.3376000000E-03,+0.000000E+00
-7.3374000000E-03,+1.500000E-02
-7.3372000000E-03,+1.666665E-03
-7.3370000000E-03,-3.333330E-03
-7.3368000000E-03,+8.333325E-03
-7.3366000000E-03,+1.666665E-03
-7.3364000000E-03,+6.666660E-03
-7.3362000000E-03,-4.999995E-03
-7.3360000000E-03,+8.333325E-03
-7.3358000000E-03,-6.666675E-03
-7.3356000000E-03,+4.999995E-03
-7.3354000000E-03,-1.166667E-02
-7.3352000000E-03,+6.666660E-03
-7.3350000000E-03,+2.000000E-02
-7.3348000000E-03,+2.000000E-02
-7.3346000000E-03,-1.666665E-03
-7.3344000000E-03,+1.166667E-02
-7.3342000000E-03,-8.333340E-03
-7.3340000000E-03,-6.666675E-03
-7.3338000000E-03,+1.166667E-02
-7.3336000000E-03,+1.000001E-02
-7.3334000000E-03,+0.000000E+00
-7.3332000000E-03,+4.999995E-03
-7.3330000000E-03,+1.000001E-02
-7.3328000000E-03,-6.666675E-03
-7.3326000000E-03,+1.166667E-02
-7.3324000000E-03,+8.333325E-03
-7.3322000000E-03,+8.333325E-03
-7.3320000000E-03,+1.333334E-02
-7.3318000000E-03,-4.999995E-03
-7.3316000000E-03,+6.666660E-03
-7.3314000000E-03,-6.666675E-03
-7.3312000000E-03,+1.666665E-03
-7.3310000000E-03,+6.666660E-03
-7.3308000000E-03,+0.000000E+00
-7.3306000000E-03,+8.333325E-03
-7.3304000000E-03,-1.000001E-02
-7.3302000000E-03,+1.666665E-03
-7.3300000000E-03,+0.000000E+00
-7.3298000000E-03,+0.000000E+00
-7.3296000000E-03,-3.333330E-03
-7.3294000000E-03,+4.999995E-03
-7.3292000000E-03,+6.666660E-03
-7.3290000000E-03,-3.333330E-03
-7.3288000000E-03,+3.333330E-03
-7.3286000000E-03,+6.666660E-03
-7.3284000000E-03,+8.333325E-03
-7.3282000000E-03,-4.999995E-03
-7.3280000000E-03,+1.000001E-02
-7.3278000000E-03,-1.666665E-03
-7.3276000000E-03,-3.333330E-03
-7.3274000000E-03,-4.999995E-03
-7.3272000000E-03,+0.000000E+00
-7.3270000000E-03,+1.333334E-02
-7.3268000000E-03,+0.000000E+00
-7.3266000000E-03,+1.000001E-02
-7.3264000000E-03,+1.500000E-02
-7.3262000000E-03,-4.999995E-03
-7.3260000000E-03,+6.666660E-03
-7.3258000000E-03,+1.166667E-02
-7.3256000000E-03,+3.333330E-03
-7.3254000000E-03,-1.666665E-03
-7.3252000000E-03,-1.166667E-02
-7.3250000000E-03,+1.666665E-03
-7.3248000000E-03,+3.333330E-03
-7.3246000000E-03,-6.666675E-03
-7.3244000000E-03,+8.333325E-03
-7.3242000000E-03,+1.000001E-02
-7.3240000000E-03,-1.000001E-02
-7.3238000000E-03,-1.166667E-02
-7.3236000000E-03,-3.333330E-03
-7.3234000000E-03,+0.000000E+00
-7.3232000000E-03,+0.000000E+00
-7.3230000000E-03,-3.333330E-03
-7.3228000000E-03,+4.999995E-03
-7.3226000000E-03,-1.000001E-02
-7.3224000000E-03,+1.666665E-03
-7.3222000000E-03,+6.666660E-03
-7.3220000000E-03,+8.333325E-03
-7.3218000000E-03,-3.333330E-03
-7.3216000000E-03,-1.000001E-02
-7.3214000000E-03,+3.333330E-03
-7.3212000000E-03,+0.000000E+00
-7.3210000000E-03,-3.333330E-03
-7.3208000000E-03,-1.000001E-02
-7.3206000000E-03,+6.666660E-03
-7.3204000000E-03,+1.166667E-02
-7.3202000000E-03,-8.333340E-03
-7.3200000000E-03,+0.000000E+00
-7.3198000000E-03,-1.666665E-03
-7.3196000000E-03,-3.333330E-03
-7.3194000000E-03,+1.666665E-03
-7.3192000000E-03,+1.000001E-02
-7.3190000000E-03,+0.000000E+00
-7.3188000000E-03,+8.333325E-03
-7.3186000000E-03,+8.333325E-03
-7.3184000000E-03,+6.666660E-03
-7.3182000000E-03,+4.999995E-03
-7.3180000000E-03,+1.666667E-02
-7.3178000000E-03,+6.666660E-03
-7.3176000000E-03,+0.000000E+00
-7.3174000000E-03,+6.666660E-03
-7.3172000000E-03,-1.666665E-03
-7.3170000000E-03,+3.333330E-03
-7.3168000000E-03,+3.333330E-03
-7.3166000000E-03,-1.666665E-03
-7.3164000000E-03,+6.666660E-03
-7.3162000000E-03,+6.666660E-03
-7.3160000000E-03,-8.333340E-03
-7.3158000000E-03,-4.999995E-03
-7.3156000000E-03,+1.666665E-03
-7.3154000000E-03,+1.666665E-03
-7.3152000000E-03,+0.000000E+00
-7.3150000000E-03,+2.000000E-02
-7.3148000000E-03,+1.166667E-02
-7.3146000000E-03,+1.666665E-03
-7.3144000000E-03,-6.666675E-03
-7.3142000000E-03,+0.000000E+00
-7.3140000000E-03,+1.333334E-02
-7.3138000000E-03,+2.000000E-02
-7.3136000000E-03,+4.999995E-03
-7.3134000000E-03,-1.166667E-02
-7.3132000000E-03,+3.333330E-03
-7.3130000000E-03,+6.666660E-03
-7.3128000000E-03,+1.500000E-02
-7.3126000000E-03,+0.000000E+00
-7.3124000000E-03,+3.333330E-03
-7.3122000000E-03,+3.333330E-03
-7.3120000000E-03,+3.333330E-03
-7.3118000000E-03,+8.333325E-03
-7.3116000000E-03,+3.333330E-03
-7.3114000000E-03,-1.666665E-03
-7.3112000000E-03,-1.666665E-03
-7.3110000000E-03,+0.000000E+00
-7.3108000000E-03,-3.333330E-03
-7.3106000000E-03,+3.333330E-03
-7.3104000000E-03,+8.333325E-03
-7.3102000000E-03,+0.000000E+00
-7.3100000000E-03,+1.666665E-03
-7.3098000000E-03,+1.333334E-02
-7.3096000000E-03,+4.999995E-03
-7.3094000000E-03,+3.333330E-03
-7.3092000000E-03,+2.166666E-02
-7.3090000000E-03,-8.333340E-03
-7.3088000000E-03,-3.333330E-03
-7.3086000000E-03,-4.999995E-03
-7.3084000000E-03,+0.000000E+00
-7.3082000000E-03,+8.333325E-03
-7.3080000000E-03,+8.333325E-03
-7.3078000000E-03,-4.999995E-03
-7.3076000000E-03,+1.666667E-02
-7.3074000000E-03,-1.666665E-03
-7.3072000000E-03,-4.999995E-03
-7.3070000000E-03,-3.333330E-03
-7.3068000000E-03,+1.666665E-03
-7.3066000000E-03,-1.333334E-02
-7.3064000000E-03,+8.333325E-03
-7.3062000000E-03,-1.500000E-02
-7.3060000000E-03,-4.999995E-03
-7.3058000000E-03,+2.000000E-02
-7.3056000000E-03,+0.000000E+00
-7.3054000000E-03,-1.500000E-02
-7.3052000000E-03,+4.999995E-03
-7.3050000000E-03,-1.666667E-02
-7.3048000000E-03,-6.666675E-03
-7.3046000000E-03,+4.999995E-03
-7.3044000000E-03,+3.333330E-03
-7.3042000000E-03,-1.666665E-03
-7.3040000000E-03,+8.333325E-03
-7.3038000000E-03,+6.666660E-03
-7.3036000000E-03,+1.000001E-02
-7.3034000000E-03,-1.666665E-03
-7.3032000000E-03,-4.999995E-03
-7.3030000000E-03,+3.333330E-03
-7.3028000000E-03,+0.000000E+00
-7.3026000000E-03,-3.333330E-03
-7.3024000000E-03,+6.666660E-03
-7.3022000000E-03,+1.500000E-02
-7.3020000000E-03,+4.999995E-03
-7.3018000000E-03,+8.333325E-03
-7.3016000000E-03,-1.666665E-03
-7.3014000000E-03,+3.333330E-03
-7.3012000000E-03,+3.333330E-03
-7.3010000000E-03,+1.166667E-02
-7.3008000000E-03,-8.333340E-03
-7.3006000000E-03,+1.666665E-03
-7.3004000000E-03,+4.999995E-03
-7.3002000000E-03,+1.333334E-02
-7.3000000000E-03,-1.500000E-02
-7.2998000000E-03,+6.666660E-03
-7.2996000000E-03,+3.333330E-03
-7.2994000000E-03,+8.333325E-03
-7.2992000000E-03,+0.000000E+00
-7.2990000000E-03,+0.000000E+00
-7.2988000000E-03,+1.666665E-03
-7.2986000000E-03,-4.999995E-03
-7.2984000000E-03,-3.333330E-03
-7.2982000000E-03,+3.333330E-03
-7.2980000000E-03,+1.000001E-02
-7.2978000000E-03,+1.000001E-02
-7.2976000000E-03,-3.333330E-03
-7.2974000000E-03,+6.666660E-03
-7.2972000000E-03,+1.833333E-02
-7.2970000000E-03,+4.999995E-03
-7.2968000000E-03,+0.000000E+00
-7.2966000000E-03,+1.333334E-02
-7.2964000000E-03,+8.333325E-03
-7.2962000000E-03,+4.999995E-03
-7.2960000000E-03,-8.333340E-03
-7.2958000000E-03,+1.000001E-02
-7.2956000000E-03,-4.999995E-03
-7.2954000000E-03,+1.000001E-02
-7.2952000000E-03,+8.333325E-03
-7.2950000000E-03,+1.666665E-03
-7.2948000000E-03,-1.666665E-03
-7.2946000000E-03,+1.166667E-02
-7.2944000000E-03,+4.999995E-03
-7.2942000000E-03,+1.666667E-02
-7.2940000000E-03,+1.666665E-03
-7.2938000000E-03,-1.833333E-02
-7.2936000000E-03,+0.000000E+00
-7.2934000000E-03,-4.999995E-03
-7.2932000000E-03,+0.000000E+00
-7.2930000000E-03,-1.666665E-03
-7.2928000000E-03,+1.000001E-02
-7.2926000000E-03,+1.666665E-03
-7.2924000000E-03,+3.333330E-03
-7.2922000000E-03,-6.666675E-03
-7.2920000000E-03,+1.666667E-02
-7.2918000000E-03,+3.333330E-03
-7.2916000000E-03,+6.666660E-03
-7.2914000000E-03,+6.666660E-03
-7.2912000000E-03,-1.000001E-02
-7.2910000000E-03,+1.666665E-03
-7.2908000000E-03,+8.333325E-03
-7.2906000000E-03,-1.333334E-02
-7.2904000000E-03,-4.999995E-03
-7.2902000000E-03,+6.666660E-03
-7.2900000000E-03,+3.333330E-03
-7.2898000000E-03,+4.999995E-03
-7.2896000000E-03,-8.333340E-03
-7.2894000000E-03,+1.666665E-03
-7.2892000000E-03,-1.000001E-02
-7.2890000000E-03,+1.166667E-02
-7.2888000000E-03,+0.000000E+00
-7.2886000000E-03,+0.000000E+00
-7.2884000000E-03,+0.000000E+00
-7.2882000000E-03,+1.833333E-02
-7.2880000000E-03,+0.000000E+00
-7.2878000000E-03,+8.333325E-03
-7.2876000000E-03,-1.666665E-03
-7.2874000000E-03,+1.000001E-02
-7.2872000000E-03,+3.333330E-03
-7.2870000000E-03,+1.000001E-02
-7.2868000000E-03,+1.666665E-03
-7.2866000000E-03,-1.666667E-02
-7.2864000000E-03,+1.500000E-02
-7.2862000000E-03,-4.999995E-03
-7.2860000000E-03,+1.333334E-02
-7.2858000000E-03,-1.666665E-03
-7.2856000000E-03,-6.666675E-03
-7.2854000000E-03,+3.333330E-03
-7.2852000000E-03,+8.333325E-03
-7.2850000000E-03,+6.666660E-03
-7.2848000000E-03,+1.833333E-02
-7.2846000000E-03,+1.666665E-03
-7.2844000000E-03,+8.333325E-03
-7.2842000000E-03,+1.666665E-03
-7.2840000000E-03,+1.666665E-03
-7.2838000000E-03,-1.000001E-02
-7.2836000000E-03,+3.333330E-03
-7.2834000000E-03,+3.333330E-03
-7.2832000000E-03,+4.999995E-03
-7.2830000000E-03,-1.666665E-03
-7.2828000000E-03,-1.166667E-02
-7.2826000000E-03,+1.000001E-02
-7.2824000000E-03,+6.666660E-03
-7.2822000000E-03,-6.666675E-03
-7.2820000000E-03,+1.166667E-02
-7.2818000000E-03,+0.000000E+00
-7.2816000000E-03,-1.666665E-03
-7.2814000000E-03,+1.666665E-03
-7.2812000000E-03,+1.166667E-02
-7.2810000000E-03,-8.333340E-03
-7.2808000000E-03,+4.999995E-03
-7.2806000000E-03,+4.999995E-03
-7.2804000000E-03,+1.166667E-02
-7.2802000000E-03,+8.333325E-03
-7.2800000000E-03,+0.000000E+00
-7.2798000000E-03,-1.000001E-02
-7.2796000000E-03,-1.666665E-03
-7.2794000000E-03,+6.666660E-03
-7.2792000000E-03,+3.333330E-03
-7.2790000000E-03,-8.333340E-03
-7.2788000000E-03,+0.000000E+00
-7.2786000000E-03,+1.166667E-02
-7.2784000000E-03,+1.166667E-02
-7.2782000000E-03,-3.333330E-03
-7.2780000000E-03,-1.000001E-02
-7.2778000000E-03,-1.500000E-02
-7.2776000000E-03,+0.000000E+00
-7.2774000000E-03,-6.666675E-03
-7.2772000000E-03,-4.999995E-03
-7.2770000000E-03,-6.666675E-03
-7.2768000000E-03,-3.333330E-03
-7.2766000000E-03,+8.333325E-03
-7.2764000000E-03,-1.666665E-03
-7.2762000000E-03,+8.333325E-03
-7.2760000000E-03,+1.000001E-02
-7.2758000000E-03,-4.999995E-03
-7.2756000000E-03,+3.333330E-03
-7.2754000000E-03,-3.333330E-03
-7.2752000000E-03,+4.999995E-03
-7.2750000000E-03,+6.666660E-03
-7.2748000000E-03,-1.666665E-03
-7.2746000000E-03,+1.000001E-02
-7.2744000000E-03,+3.333330E-03
-7.2742000000E-03,+4.999995E-03
-7.2740000000E-03,-4.999995E-03
-7.2738000000E-03,+3.333330E-03
-7.2736000000E-03,+4.999995E-03
-7.2734000000E-03,-1.166667E-02
-7.2732000000E-03,+8.333325E-03
-7.2730000000E-03,-3.333330E-03
-7.2728000000E-03,-1.666665E-03
-7.2726000000E-03,+1.000001E-02
-7.2724000000E-03,-1.166667E-02
-7.2722000000E-03,+4.999995E-03
-7.2720000000E-03,+3.333330E-03
-7.2718000000E-03,+8.333325E-03
-7.2716000000E-03,-4.999995E-03
-7.2714000000E-03,+1.000001E-02
-7.2712000000E-03,+6.666660E-03
-7.2710000000E-03,+3.333330E-03
-7.2708000000E-03,+1.166667E-02
-7.2706000000E-03,+1.666665E-03
-7.2704000000E-03,-1.666665E-03
-7.2702000000E-03,+8.333325E-03
-7.2700000000E-03,-1.166667E-02
-7.2698000000E-03,-3.333330E-03
-7.2696000000E-03,-3.333330E-03
-7.2694000000E-03,+3.333330E-03
-7.2692000000E-03,-4.999995E-03
-7.2690000000E-03,-1.000001E-02
-7.2688000000E-03,+4.999995E-03
-7.2686000000E-03,+0.000000E+00
-7.2684000000E-03,+8.333325E-03
-7.2682000000E-03,+1.666665E-03
-7.2680000000E-03,+3.333330E-03
-7.2678000000E-03,+4.999995E-03
-7.2676000000E-03,+3.333330E-03
-7.2674000000E-03,+4.999995E-03
-7.2672000000E-03,-8.333340E-03
-7.2670000000E-03,+1.666665E-03
-7.2668000000E-03,+6.666660E-03
-7.2666000000E-03,+8.333325E-03
-7.2664000000E-03,+1.666667E-02
-7.2662000000E-03,+8.333325E-03
-7.2660000000E-03,-1.333334E-02
-7.2658000000E-03,+4.999995E-03
-7.2656000000E-03,-4.999995E-03
-7.2654000000E-03,+1.333334E-02
-7.2652000000E-03,+1.000001E-02
-7.2650000000E-03,+4.999995E-03
-7.2648000000E-03,+1.666665E-03
-7.2646000000E-03,+8.333325E-03
-7.2644000000E-03,+1.500000E-02
-7.2642000000E-03,+8.333325E-03
-7.2640000000E-03,+6.666660E-03
-7.2638000000E-03,-1.000001E-02
-7.2636000000E-03,+4.999995E-03
-7.2634000000E-03,+1.833333E-02
-7.2632000000E-03,-1.666665E-03
-7.2630000000E-03,+4.999995E-03
-7.2628000000E-03,+6.666660E-03
-7.2626000000E-03,-4.999995E-03
-7.2624000000E-03,+0.000000E+00
-7.2622000000E-03,+1.333334E-02
-7.2620000000E-03,+1.500000E-02
-7.2618000000E-03,-3.333330E-03
-7.2616000000E-03,+1.500000E-02
-7.2614000000E-03,+0.000000E+00
-7.2612000000E-03,+1.666665E-03
-7.2610000000E-03,+2.166666E-02
-7.2608000000E-03,+0.000000E+00
-7.2606000000E-03,+1.333334E-02
-7.2604000000E-03,+3.333330E-03
-7.2602000000E-03,+1.500000E-02
-7.2600000000E-03,-4.999995E-03
-7.2598000000E-03,-4.999995E-03
-7.2596000000E-03,+4.999995E-03
-7.2594000000E-03,+6.666660E-03
-7.2592000000E-03,-1.333334E-02
-7.2590000000E-03,+4.999995E-03
-7.2588000000E-03,+3.333330E-03
-7.2586000000E-03,-1.666665E-03
-7.2584000000E-03,-1.666665E-03
-7.2582000000E-03,+1.500000E-02
-7.2580000000E-03,+3.333330E-03
-7.2578000000E-03,-1.666665E-03
-7.2576000000E-03,+4.999995E-03
-7.2574000000E-03,+1.166667E-02
-7.2572000000E-03,+3.333330E-03
-7.2570000000E-03,-6.666675E-03
-7.2568000000E-03,+4.999995E-03
-7.2566000000E-03,-8.333340E-03
-7.2564000000E-03,-6.666675E-03
-7.2562000000E-03,+1.666665E-03
-7.2560000000E-03,+1.666665E-03
-7.2558000000E-03,-1.500000E-02
-7.2556000000E-03,+1.666665E-03
-7.2554000000E-03,+1.666667E-02
-7.2552000000E-03,+6.666660E-03
-7.2550000000E-03,-8.333340E-03
-7.2548000000E-03,-1.166667E-02
-7.2546000000E-03,+0.000000E+00
-7.2544000000E-03,-1.666665E-03
-7.2542000000E-03,+3.333330E-03
-7.2540000000E-03,+1.500000E-02
-7.2538000000E-03,-1.000001E-02
-7.2536000000E-03,+1.000001E-02
-7.2534000000E-03,-1.166667E-02
-7.2532000000E-03,+0.000000E+00
-7.2530000000E-03,-1.666665E-03
-7.2528000000E-03,+1.666665E-03
-7.2526000000E-03,+1.000001E-02
-7.2524000000E-03,-4.999995E-03
-7.2522000000E-03,-1.666665E-03
-7.2520000000E-03,+4.999995E-03
-7.2518000000E-03,-4.999995E-03
-7.2516000000E-03,+1.500000E-02
-7.2514000000E-03,+3.333330E-03
-7.2512000000E-03,+4.999995E-03
-7.2510000000E-03,+6.666660E-03
